HybridID,PC1,lg7_388330,lg7_463563,lg7_921035,lg7_921039,lg7_2248056,lg7_2591891,lg7_2658870,lg7_3335466,lg7_4308965,lg7_4334794,lg7_7731863,lg7_8212508,lg7_8313543,lg7_8428241,lg7_8436362,lg7_8514339,lg7_10355684,lg7_12197613,lg7_13126484,lg7_13905567,lg7_14661721,lg7_14726195,lg7_14726232,lg7_14726262,lg7_16150486,lg7_16720428,lg7_17409132,lg7_17483503,lg7_18587201,lg7_18914605,lg7_18940380,lg7_18954797,lg7_19182946,lg7_20141945,lg7_20142000,lg7_20210562,lg7_20561788,lg7_22002946,lg7_22187181,lg7_22203786,lg7_22261565,lg7_23713470,lg7_25814791,lg7_26624724,lg7_26686703,lg7_27127326,lg7_28510924,lg7_28511085,lg7_28695280,lg7_28779236,lg7_28807341,lg7_28909421,lg7_29167488,lg7_31586414,lg7_32519426,lg7_32852132,lg7_33964414,lg7_34029058,lg7_34810372,lg7_34810419,lg7_37904992,lg7_38306599,lg7_40599716,lg7_41179274,lg7_41777750,lg7_43320450,lg7_43819923,lg7_46720764,lg7_47752984,lg7_48150347,lg7_48362698,lg7_48709738,lg7_50176445,lg7_50540351,lg7_50949910,lg7_51896028,lg7_52021905,lg7_52211318,lg7_52315498,lg7_53649964,lg7_53862409,lg7_54351014,lg7_55889380,lg7_55972251,lg7_56864687,lg7_57361430,lg7_57486526,lg7_58217296,lg7_58360587,lg7_58792019,lg7_58834967,lg7_58940402,lg7_59122107,lg7_59330989,lg7_59379462,lg7_59401513,lg7_59468964,lg7_59983148,lg7_60241895,lg7_60603882,lg7_60859994,lg7_60969450,lg7_60969452,lg7_61050269,lg7_61107318,lg7_61110684,lg7_61563963,lg7_61563990,lg7_61961400,lg7_61961687,lg7_62012963,lg7_62098346,lg7_62102010,lg7_62172606,lg7_62586633,lg7_62586853,lg7_63120050,lg7_63137687,lg7_63141769,lg7_63160207,lg7_63298324,lg7_63298354,lg7_63810976,lg7_63946212,lg7_64416810,lg7_64488837,lg7_64517892,lg7_64535683,lg7_64603879,lg7_64809889,lg7_64857267,lg7_64857309
5454,-0.020584868,AB,BB,BB,BB,BB,BB,AB,AB,BB,BB,AB,BB,AB,AB,AB,BB,AB,AB,BB,BB,BB,BB,BB,BB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,AB,AA,BB,BB,AA,AA,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5606,-0.020260597,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AB,AB,BB,BB,BB,BB,BB,BB,AB,AB,BB,BB,AB,BB,AB,BB,AB,AB,BB,BB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,BB,BB,AB,AA,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,AB,BB,AB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,AA,AB,AB
5484,-0.020038843,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,AB,BB,AA,AA,BB,BB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AA,AA,AA,AB,BB,AA,AA,AA,AA,BB,AB,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,AA,AB,AA,AA,AB,AB,AB,AB,AB,AB,AB,AA,AA,AA,AA,AB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AB,AA,AB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AB,AA,AA,AA,AA,AA,AB,AB
5093,-0.020038595,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,AA,AB,AB,AB,AB,AB,AB,AA,AB,AB,AA,AB,BB,AB,AA,AB,AB,AA,AA,BB,BB,AA,BB,BB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AA,AA,AB,AB,AB,BB,AB,AB,AA,AB,AB,AB
5105,-0.019868811,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AA,AB,BB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,BB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,BB,BB,BB,BB,AB,AB,AB,AB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5136,-0.019653787,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,NA,NA,BB,AB,AA,BB,AA,AA,AA,AA,AA,AA,AA,AB,BB,AA,AB,AA,NA,BB,AB,AA,AB,AB,AB,AA,AB,AB,AB,AA,AA,AB,BB,BB,BB,AB,AA,AA,BB,BB,AA,BB,AA,AA,BB,BB,AB,AA,AA,AB,NA,AA,BB,AB,AB,BB,AA,BB,AB,BB,AB,AA,AA,AA,AA,AB,AA,NA,AA,AA,NA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AB,AA,NA,AA,NA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AB,NA,AA,AA,AA,AA,AA,AA,AA,NA,AA,AA,AA,NA,AA,AA,BB,BB
5493,-0.019587923,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,BB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AA,AA,AA,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,NA,AB,BB,AB,AB,AA,AB,BB,BB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AA,BB,BB,BB,BB,AB,AB,AA,AB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5197,-0.019195689,AB,BB,BB,BB,BB,BB,BB,AB,BB,BB,AB,BB,BB,AB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,BB,AB,AB,AB,BB,BB,BB,AB,AB,BB,AB,AB,BB,AB,AA,AA,AB,AB,AB,AA,BB,BB,BB,AB,AA,AB,AB,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,NA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5569,-0.018925534,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5360,-0.01891879,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AB,AA,BB,BB,BB,BB,BB,BB,AB,AB,BB,BB,AB,BB,AB,BB,AB,AA,BB,BB,AB,AB,AB,AB,AB,AB,BB,AB,BB,AB,AB,AB,BB,NA,BB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AA,BB,BB,BB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB
5593,-0.018707977,BB,AA,AB,AB,AB,AB,AB,BB,AB,AB,BB,BB,BB,BB,AB,AB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AB,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,NA,AB,BB,AB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5302,-0.018605145,AB,BB,BB,BB,BB,BB,BB,AB,AB,BB,AB,BB,AB,AB,BB,BB,AB,AB,BB,BB,BB,BB,BB,BB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,BB,BB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5051,-0.018510645,AB,AA,BB,BB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,BB,BB,BB,BB,BB,BB,AA,AB,AB,AB,AA,BB,AB,AB,AB,AB,AB,AB,BB,AB,NA,AB,AB,AB,AA,AA,BB,AB,AB,BB,AA,BB,BB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AA,BB,BB,BB,BB,AB,BB,BB,AB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5128,-0.018499872,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,BB,AB,AB,AB,BB,BB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AA,BB,BB,BB,BB,AB,AB,AB,AB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB
5432,-0.018379818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5418,-0.01812433,BB,NA,AA,AA,AB,AA,AA,AB,AB,AB,AB,AB,AA,AB,NA,BB,BB,AB,BB,BB,BB,BB,BB,BB,AA,AB,BB,NA,AA,BB,AA,BB,NA,BB,BB,BB,AA,BB,NA,AB,BB,AA,AB,AA,AB,AA,AA,AA,AB,BB,AB,AA,AA,AB,AA,AB,AB,NA,AB,AB,AA,NA,AA,AA,AB,AB,AA,BB,BB,AB,AA,AB,BB,BB,BB,AB,AA,AB,AB,AB,AB,NA,AB,AA,AA,NA,BB,BB,AB,AB,AB,AB,AB,NA,NA,AA,BB,AB,AB,AB,AB,AA,AA,AB,AA,NA,AB,AB,AB,AA,BB,BB,NA,AB,AB,AA,AB,AB,BB,NA,NA,NA,AB,BB,AB,AB,BB,AA,AB,NA,BB,BB
5369,-0.017992229,AA,AA,AB,AB,AB,AB,AA,AB,AB,AB,BB,AB,AB,AB,AB,BB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AA,BB,BB,AB,AA,BB,AB,AB,BB,BB,AB,AB,AA,AB,AB,BB,AB,AB,NA,BB,BB,BB,AB,AB,AB,AA,AA,BB,NA,AB,AB,AB,BB,AA,BB,BB,AA,BB,BB,NA,BB,BB,AA,NA,BB,BB,BB,BB,BB,BB,BB,BB,NA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,NA,NA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,NA,BB,BB,BB,BB,BB,BB,NA,BB,BB,BB,BB,BB,BB,BB
5460,-0.017235851,AB,AA,AA,AA,AA,NA,NA,AA,AA,NA,AA,AB,AA,AB,BB,BB,BB,AB,BB,BB,NA,BB,BB,BB,NA,AA,NA,BB,AA,NA,NA,NA,NA,NA,NA,BB,BB,AA,AB,BB,AA,BB,AB,AA,BB,NA,AB,AA,BB,BB,BB,AA,BB,AA,AA,NA,BB,NA,AA,AA,BB,AA,NA,NA,BB,AA,NA,BB,BB,AA,NA,AB,NA,AB,AB,NA,AA,NA,NA,AB,BB,AB,NA,NA,AB,BB,AB,AA,AA,AA,BB,AA,NA,NA,BB,BB,AB,NA,AB,NA,AB,AA,AA,NA,BB,BB,AA,AA,NA,AA,AA,AB,NA,NA,NA,NA,BB,AA,NA,AB,AB,AB,AB,AA,NA,NA,NA,AA,AB,AB,BB,BB
5092,-0.016750695,AA,BB,AB,AB,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AB,BB,AB,BB,AB,AB,AB,BB,BB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,BB,AB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB
5490,-0.016477484,AB,AB,AB,AB,AB,AB,AB,BB,AA,AB,AA,AB,BB,AB,AB,AB,BB,AA,AB,AB,BB,AB,AB,AB,BB,BB,AB,AB,AB,AB,AA,BB,BB,BB,AA,AB,AA,AA,BB,AA,AA,AB,AB,AB,AB,AA,AB,AB,AA,AB,AB,AA,AB,BB,AB,AA,AB,AB,AA,AA,AB,AB,AB,AB,AA,AB,AB,AA,AB,AB,AA,AB,AB,AA,NA,AB,AB,AB,BB,AB,AB,AA,AB,BB,BB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB
5564,-0.016473759,AB,AB,AB,AB,AA,AB,AB,AB,BB,AB,AB,AB,AB,AB,BB,BB,AB,AA,BB,BB,BB,BB,BB,BB,AB,AB,AB,AB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AA,AA,AA,AA,AA,AB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AB,AA,AA,AA,AA,AA,AA,AA,AA,AA
5457,-0.015959417,AB,AB,AB,AB,AB,AB,BB,AB,AB,BB,AB,AB,BB,AB,AB,AB,AB,AB,BB,BB,AB,BB,BB,BB,AB,AB,BB,BB,AB,BB,AB,BB,AB,AB,BB,BB,AA,AB,AA,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,BB,BB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,AB,BB,AB,BB,AA,AA,AA,AB,BB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB
5601,-0.015870766,AB,BB,BB,BB,BB,BB,BB,AB,BB,BB,AB,BB,AA,AB,BB,BB,AB,AB,BB,BB,BB,BB,BB,BB,AB,AB,BB,BB,AB,BB,AB,BB,AB,AB,BB,BB,AB,AB,AA,AB,AB,AA,AB,AB,BB,AB,AB,AB,AB,BB,BB,AB,AB,AB,AB,AB,BB,AB,AA,AA,AB,BB,AB,AA,BB,AB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5091,-0.015854591,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,AA,BB,AB,AB,AB,AA,AB,AB,BB,BB,AA,BB,AB,AB,AB,AB,AB,AB,AA,AA,AA,AB,AA,AA,AA,AB,AB,AB,AB,AA,AB,AA,AB,AB,AA,AB,AB,AB,AB,AA,BB,BB,BB,BB,AB,AB,AB,AB,AB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5520,-0.015630119,AA,AB,BB,BB,BB,BB,BB,AA,BB,BB,AA,AB,AA,AA,BB,BB,AA,BB,BB,AB,BB,BB,BB,BB,AA,AB,AB,AB,AA,AA,AB,AB,AB,AB,AB,BB,AA,BB,AB,BB,BB,NA,BB,AB,BB,AA,BB,AB,AB,BB,BB,BB,AB,BB,AB,AB,BB,BB,AB,AB,NA,NA,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,NA,BB,AB,BB,BB,BB,BB,NA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,NA,BB,BB,BB,BB,BB,BB,BB,AB,AB,AB,BB,BB,BB,BB,BB,BB,BB,BB,NA,BB,BB,BB,BB,BB,BB,NA,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5500,-0.015540355,AB,BB,BB,BB,BB,BB,BB,AB,BB,BB,AA,BB,AB,AB,BB,BB,AB,AB,BB,BB,BB,BB,BB,BB,AB,AB,BB,BB,AB,BB,AB,BB,AB,BB,BB,BB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AA,BB,BB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,AB,BB,AB,BB,AB,AB,AB,AB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5584,-0.015461307,AB,BB,BB,BB,BB,BB,AB,AB,AB,BB,AB,BB,AB,AB,BB,AB,AB,AA,BB,BB,BB,BB,BB,BB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AA,AB,AB,AB,BB,AB,AB,AB,AB,BB,BB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5127,-0.015147342,AA,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AA,AB,AB,AB,AB,AA,AB,AB,AB,BB,AB,BB,BB,AA,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AA,BB,BB,AB,AA,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,BB,BB,AB,BB,AB,AB,AB,AB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5536,-0.014822638,BB,NA,AA,AA,AA,AA,AA,AB,AA,AA,BB,NA,NA,BB,AB,BB,BB,AA,AB,BB,AB,AB,AB,AB,AB,AB,BB,BB,BB,BB,BB,BB,AB,AB,BB,BB,AB,AB,AB,AB,BB,AA,AA,AA,AB,AA,AA,AA,AB,BB,AB,AB,AA,AB,AA,AB,AB,AA,BB,BB,AA,AA,AA,AB,AA,AB,BB,AA,AB,AA,AB,AA,AB,AA,AB,BB,BB,AB,BB,BB,AB,AA,AA,BB,AB,BB,AB,AB,AB,AA,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5049,-0.01473124,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,AB,AA,AA,BB,AA,AA,AA,AA,AA,AA,AA,AB,AB,AA,AB,AA,AB,AA,AB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AA,AA,AB,AA,AA,AA,AB,AB,AB,AB,AA,BB,AA,AA,AA,AA,AA,AA,AB,AB,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AB,AA,AA,AA,AA
5492,-0.014712401,BB,AA,AB,AB,AB,AA,BB,AA,AA,NA,NA,AB,AB,AA,BB,NA,NA,NA,BB,BB,BB,NA,NA,NA,AA,AA,BB,BB,BB,BB,NA,BB,NA,NA,NA,BB,BB,BB,AB,BB,AA,BB,AB,AB,BB,AB,AB,AA,AA,BB,BB,AB,BB,AB,NA,BB,BB,AA,NA,NA,AB,AA,BB,BB,BB,AB,AB,AA,NA,AA,AA,NA,BB,AB,BB,AB,NA,BB,NA,AB,AB,NA,BB,AA,AB,AB,AA,AA,BB,AA,AB,BB,BB,BB,AB,AA,AB,NA,AB,AB,BB,AA,AA,BB,AA,AA,BB,BB,AB,AB,AA,NA,NA,NA,AB,BB,AB,AB,BB,BB,AB,AB,AB,AB,AB,AB,BB,BB,AB,BB,AB,AB
